id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis,_ingest_timestamp,_source_system,_batch_id,_ingest_year,_ingest_month,_ingest_day
5108,Juan,Hernandez,CE,1000005107,1973-10-09T00:00:00.000Z,2026-01-06T00:00:00.000Z,P,540,Bogotá,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5109,Ana,Lopez,PEP,1000005108,1949-06-17T00:00:00.000Z,2024-09-08T00:00:00.000Z,P,301,Lima,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5110,Laura,Martinez,CE,1000005109,1985-05-07T00:00:00.000Z,2026-02-05T00:00:00.000Z,E,550,Medellín,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5111,Laura,Gonzalez,PEP,1000005110,2002-01-04T00:00:00.000Z,2025-12-04T00:00:00.000Z,P,341,Santiago,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5112,Pedro,Martinez,CE,1000005111,1973-01-21T00:00:00.000Z,2024-12-21T00:00:00.000Z,P,725,Guadalajara,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5113,Juan,Garcia,PEP,1000005112,1987-11-08T00:00:00.000Z,2024-07-22T00:00:00.000Z,E,380,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5114,Maria,Lopez,PEP,1000005113,1978-01-15T00:00:00.000Z,2024-03-26T00:00:00.000Z,E,787,Lima,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5115,Miguel,Martinez,CC,1000005114,2000-05-21T00:00:00.000Z,2024-11-06T00:00:00.000Z,P,561,Lima,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5116,Miguel,Martinez,CE,1000005115,1956-06-02T00:00:00.000Z,2025-10-28T00:00:00.000Z,S,694,Medellín,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5117,Laura,Lopez,PEP,1000005116,1977-12-30T00:00:00.000Z,2026-02-10T00:00:00.000Z,E,547,Santiago,,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5118,Pedro,Rodriguez,CC,1000005117,1992-11-06T00:00:00.000Z,2025-11-05T00:00:00.000Z,S,629,Santiago,,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5119,Pedro,Hernandez,CE,1000005118,1956-03-05T00:00:00.000Z,2024-09-09T00:00:00.000Z,B,847,CDMX,Cundinamarca,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5120,Ana,Garcia,CC,1000005119,1964-11-27T00:00:00.000Z,2025-03-16T00:00:00.000Z,E,397,Guadalajara,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5121,Carlos,Garcia,PEP,1000005120,1983-02-12T00:00:00.000Z,2024-03-02T00:00:00.000Z,S,444,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5122,Carlos,Gonzalez,CC,1000005121,1972-12-25T00:00:00.000Z,2025-10-24T00:00:00.000Z,E,426,Medellín,Cundinamarca,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5123,Laura,Hernandez,CC,1000005122,1986-11-09T00:00:00.000Z,2024-04-14T00:00:00.000Z,E,603,Lima,Cundinamarca,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5124,Miguel,Gonzalez,CE,1000005123,1994-12-31T00:00:00.000Z,2024-03-03T00:00:00.000Z,E,878,Buenos Aires,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5125,Ana,Garcia,PEP,1000005124,1967-08-04T00:00:00.000Z,2025-05-23T00:00:00.000Z,E,678,Bogotá,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5126,Ana,Hernandez,CE,1000005125,1962-07-20T00:00:00.000Z,2025-09-27T00:00:00.000Z,S,446,Medellín,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5127,Ana,Martinez,CE,1000005126,1991-07-05T00:00:00.000Z,2024-07-13T00:00:00.000Z,S,380,Lima,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5128,Laura,Rodriguez,CC,1000005127,1949-11-18T00:00:00.000Z,2024-12-16T00:00:00.000Z,S,541,Santiago,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5129,Carlos,Martinez,PEP,1000005128,1989-08-05T00:00:00.000Z,2024-12-03T00:00:00.000Z,B,876,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5130,Miguel,Rodriguez,CE,1000005129,1965-01-29T00:00:00.000Z,2024-08-23T00:00:00.000Z,E,882,Lima,Jalisco,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5131,Ana,Lopez,PEP,1000005130,1959-02-19T00:00:00.000Z,2024-12-07T00:00:00.000Z,E,847,Buenos Aires,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5132,Miguel,Gonzalez,CE,1000005131,1976-08-22T00:00:00.000Z,2024-06-28T00:00:00.000Z,S,366,Santiago,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5133,Juan,Gonzalez,CC,1000005132,1971-01-26T00:00:00.000Z,2024-08-21T00:00:00.000Z,S,894,Buenos Aires,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5134,Pedro,Lopez,CE,1000005133,1949-09-19T00:00:00.000Z,2025-05-13T00:00:00.000Z,E,774,Buenos Aires,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5135,Pedro,Hernandez,CE,1000005134,1958-07-02T00:00:00.000Z,2025-06-02T00:00:00.000Z,E,878,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5136,Miguel,Lopez,CE,1000005135,1960-05-29T00:00:00.000Z,2025-11-20T00:00:00.000Z,B,732,Bogotá,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5137,Maria,Garcia,PEP,1000005136,1952-03-15T00:00:00.000Z,2025-02-04T00:00:00.000Z,E,601,Bogotá,,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5138,Maria,Lopez,CC,1000005137,1953-06-05T00:00:00.000Z,2026-01-26T00:00:00.000Z,S,674,Medellín,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5139,Laura,Rodriguez,PEP,1000005138,1963-05-14T00:00:00.000Z,2026-02-24T00:00:00.000Z,B,874,Lima,Cundinamarca,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5140,Laura,Garcia,CE,1000005139,1968-10-20T00:00:00.000Z,2024-06-29T00:00:00.000Z,P,377,Bogotá,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5141,Pedro,Lopez,CC,1000005140,1965-10-11T00:00:00.000Z,2025-09-26T00:00:00.000Z,P,329,Lima,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5142,Juan,Gonzalez,PEP,1000005141,1995-09-28T00:00:00.000Z,2025-12-21T00:00:00.000Z,E,651,Lima,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5143,Carlos,Martinez,CE,1000005142,1984-10-23T00:00:00.000Z,2025-07-06T00:00:00.000Z,S,414,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5144,Carlos,Rodriguez,CC,1000005143,1955-12-06T00:00:00.000Z,2024-12-01T00:00:00.000Z,E,631,Guadalajara,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5145,Laura,Rodriguez,CC,1000005144,1975-04-08T00:00:00.000Z,2024-03-29T00:00:00.000Z,S,804,Santiago,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5146,Juan,Hernandez,CE,1000005145,2002-12-03T00:00:00.000Z,2026-01-14T00:00:00.000Z,S,453,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5147,Laura,Martinez,CC,1000005146,1952-02-18T00:00:00.000Z,2024-10-30T00:00:00.000Z,S,834,Santiago,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5148,Carlos,Rodriguez,CC,1000005147,1996-07-05T00:00:00.000Z,2025-01-15T00:00:00.000Z,P,668,CDMX,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5149,Miguel,Lopez,PEP,1000005148,1958-01-20T00:00:00.000Z,2025-12-03T00:00:00.000Z,E,657,Guadalajara,Cundinamarca,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5150,Laura,Rodriguez,CC,1000005149,2001-06-13T00:00:00.000Z,2025-02-15T00:00:00.000Z,E,601,Bogotá,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5151,Ana,Rodriguez,PEP,1000005150,1986-09-13T00:00:00.000Z,2025-08-14T00:00:00.000Z,P,750,Medellín,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5152,Miguel,Rodriguez,PEP,1000005151,1967-12-23T00:00:00.000Z,2024-05-20T00:00:00.000Z,S,606,CDMX,Lima,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5153,Laura,Hernandez,PEP,1000005152,1962-04-17T00:00:00.000Z,2024-12-18T00:00:00.000Z,B,362,Medellín,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5154,Pedro,Rodriguez,PEP,1000005153,1973-07-09T00:00:00.000Z,2024-12-19T00:00:00.000Z,B,575,Buenos Aires,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5155,Laura,Rodriguez,CC,1000005154,1999-08-02T00:00:00.000Z,2025-07-10T00:00:00.000Z,P,810,Lima,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5156,Pedro,Hernandez,CC,1000005155,2001-10-24T00:00:00.000Z,2025-06-01T00:00:00.000Z,B,834,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5157,Juan,Garcia,PEP,1000005156,1978-06-29T00:00:00.000Z,2026-01-11T00:00:00.000Z,S,686,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5158,Carlos,Martinez,CC,1000005157,1996-10-17T00:00:00.000Z,2025-09-09T00:00:00.000Z,S,757,Santiago,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5159,Miguel,Garcia,PEP,1000005158,1971-01-12T00:00:00.000Z,2024-04-29T00:00:00.000Z,E,707,Buenos Aires,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5160,Miguel,Gonzalez,PEP,1000005159,1996-03-02T00:00:00.000Z,2025-10-29T00:00:00.000Z,S,685,Lima,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5161,Maria,Hernandez,PEP,1000005160,1961-02-05T00:00:00.000Z,2025-08-25T00:00:00.000Z,S,689,Lima,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5162,Maria,Hernandez,CE,1000005161,1965-03-28T00:00:00.000Z,2025-03-15T00:00:00.000Z,S,528,Buenos Aires,Buenos Aires,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5163,Carlos,Rodriguez,CC,1000005162,1983-07-13T00:00:00.000Z,2025-01-18T00:00:00.000Z,B,526,Buenos Aires,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5164,Maria,Rodriguez,CC,1000005163,1992-01-20T00:00:00.000Z,2025-11-18T00:00:00.000Z,B,626,Lima,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5165,Miguel,Gonzalez,PEP,1000005164,1962-02-13T00:00:00.000Z,2024-05-01T00:00:00.000Z,P,634,Buenos Aires,Cundinamarca,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5166,Laura,Rodriguez,CC,1000005165,1966-01-14T00:00:00.000Z,2024-07-24T00:00:00.000Z,P,576,Bogotá,Buenos Aires,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5167,Juan,Lopez,PEP,1000005166,1984-06-01T00:00:00.000Z,2025-02-25T00:00:00.000Z,B,529,Buenos Aires,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5168,Juan,Rodriguez,CC,1000005167,1997-08-13T00:00:00.000Z,2024-04-22T00:00:00.000Z,E,456,CDMX,,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5169,Carlos,Rodriguez,PEP,1000005168,1953-03-29T00:00:00.000Z,2025-04-06T00:00:00.000Z,E,312,CDMX,Buenos Aires,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5170,Maria,Lopez,PEP,1000005169,1964-08-12T00:00:00.000Z,2025-09-14T00:00:00.000Z,B,802,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5171,Laura,Gonzalez,CE,1000005170,1988-04-05T00:00:00.000Z,2026-01-10T00:00:00.000Z,P,496,Lima,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5172,Juan,Lopez,PEP,1000005171,1983-08-02T00:00:00.000Z,2026-02-05T00:00:00.000Z,E,402,Santiago,Cundinamarca,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5173,Juan,Hernandez,CE,1000005172,1951-08-25T00:00:00.000Z,2025-05-23T00:00:00.000Z,S,469,Buenos Aires,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5174,Ana,Lopez,CC,1000005173,1961-07-02T00:00:00.000Z,2024-05-22T00:00:00.000Z,E,408,Guadalajara,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5175,Ana,Martinez,CC,1000005174,1970-05-05T00:00:00.000Z,2025-03-14T00:00:00.000Z,E,675,CDMX,Cundinamarca,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5176,Miguel,Hernandez,CE,1000005175,1961-01-09T00:00:00.000Z,2025-12-06T00:00:00.000Z,E,425,Santiago,Jalisco,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5177,Juan,Rodriguez,CC,1000005176,1961-07-13T00:00:00.000Z,2025-06-01T00:00:00.000Z,P,684,Lima,Metropolitana,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5178,Carlos,Hernandez,CE,1000005177,1976-11-18T00:00:00.000Z,2024-05-20T00:00:00.000Z,P,447,Guadalajara,Buenos Aires,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5179,Pedro,Gonzalez,CC,1000005178,1986-05-10T00:00:00.000Z,2025-07-27T00:00:00.000Z,B,300,Medellín,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5180,Pedro,Gonzalez,CE,1000005179,1949-04-19T00:00:00.000Z,2025-01-03T00:00:00.000Z,E,851,Medellín,Metropolitana,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5181,Laura,Lopez,CE,1000005180,1963-02-05T00:00:00.000Z,2025-07-07T00:00:00.000Z,P,306,Bogotá,Cundinamarca,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5182,Juan,Hernandez,PEP,1000005181,1960-08-05T00:00:00.000Z,2024-10-22T00:00:00.000Z,P,462,Buenos Aires,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5183,Juan,Rodriguez,CC,1000005182,1972-07-11T00:00:00.000Z,2025-12-28T00:00:00.000Z,B,735,Santiago,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5184,Miguel,Gonzalez,PEP,1000005183,1975-11-05T00:00:00.000Z,2024-04-06T00:00:00.000Z,S,733,Bogotá,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5185,Juan,Garcia,CE,1000005184,1959-03-08T00:00:00.000Z,2025-12-17T00:00:00.000Z,S,624,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5186,Carlos,Rodriguez,PEP,1000005185,1987-08-05T00:00:00.000Z,2025-01-19T00:00:00.000Z,E,456,Guadalajara,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5187,Ana,Garcia,CE,1000005186,1972-07-19T00:00:00.000Z,2024-04-25T00:00:00.000Z,S,413,Guadalajara,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5188,Juan,Martinez,CC,1000005187,1994-07-22T00:00:00.000Z,2024-06-29T00:00:00.000Z,B,411,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5189,Juan,Garcia,CC,1000005188,1995-01-23T00:00:00.000Z,2025-01-08T00:00:00.000Z,P,754,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5190,Miguel,Gonzalez,CC,1000005189,1999-08-06T00:00:00.000Z,2024-09-27T00:00:00.000Z,S,372,CDMX,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5191,Maria,Lopez,CE,1000005190,1973-11-27T00:00:00.000Z,2024-06-11T00:00:00.000Z,E,492,Santiago,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5192,Miguel,Martinez,PEP,1000005191,1955-08-06T00:00:00.000Z,2025-05-13T00:00:00.000Z,E,774,Santiago,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5193,Miguel,Hernandez,CC,1000005192,1979-08-07T00:00:00.000Z,2024-04-07T00:00:00.000Z,P,572,Lima,Lima,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5194,Carlos,Rodriguez,CE,1000005193,1957-10-20T00:00:00.000Z,2025-11-10T00:00:00.000Z,E,393,Lima,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5195,Laura,Gonzalez,PEP,1000005194,1962-05-22T00:00:00.000Z,2025-04-18T00:00:00.000Z,B,814,CDMX,Lima,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5196,Juan,Martinez,CE,1000005195,1964-03-22T00:00:00.000Z,2024-10-10T00:00:00.000Z,S,519,CDMX,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5197,Miguel,Martinez,CE,1000005196,1976-12-04T00:00:00.000Z,2024-12-18T00:00:00.000Z,E,304,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5198,Miguel,Gonzalez,CC,1000005197,1998-05-25T00:00:00.000Z,2026-01-25T00:00:00.000Z,S,493,Bogotá,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5199,Maria,Hernandez,CE,1000005198,1953-04-09T00:00:00.000Z,2024-08-02T00:00:00.000Z,P,353,Bogotá,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5200,Miguel,Hernandez,CE,1000005199,1961-09-05T00:00:00.000Z,2024-04-01T00:00:00.000Z,S,508,Lima,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5201,Pedro,Lopez,PEP,1000005200,1999-07-10T00:00:00.000Z,2024-10-20T00:00:00.000Z,B,887,Guadalajara,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5202,Laura,Garcia,CC,1000005201,1996-10-02T00:00:00.000Z,2025-07-02T00:00:00.000Z,P,796,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5203,Juan,Hernandez,CE,1000005202,1997-11-02T00:00:00.000Z,2025-09-21T00:00:00.000Z,E,754,Santiago,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5204,Juan,Lopez,CE,1000005203,1964-01-17T00:00:00.000Z,2025-01-27T00:00:00.000Z,P,379,Bogotá,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5205,Maria,Garcia,PEP,1000005204,1986-06-20T00:00:00.000Z,2026-01-04T00:00:00.000Z,S,307,Lima,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5206,Carlos,Martinez,CE,1000005205,1999-10-09T00:00:00.000Z,2024-03-17T00:00:00.000Z,S,390,Medellín,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5207,Juan,Gonzalez,CE,1000005206,1986-10-24T00:00:00.000Z,2025-04-18T00:00:00.000Z,S,645,Medellín,,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5208,Pedro,Hernandez,CE,1000005207,1960-12-05T00:00:00.000Z,2025-12-18T00:00:00.000Z,S,650,Bogotá,Cundinamarca,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5209,Juan,Lopez,CE,1000005208,1978-08-31T00:00:00.000Z,2024-10-26T00:00:00.000Z,P,509,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5210,Pedro,Martinez,CE,1000005209,1979-04-11T00:00:00.000Z,2024-12-11T00:00:00.000Z,P,557,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5211,Laura,Hernandez,PEP,1000005210,1981-04-21T00:00:00.000Z,2025-02-09T00:00:00.000Z,S,340,Lima,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5212,Laura,Rodriguez,CE,1000005211,1978-08-22T00:00:00.000Z,2025-03-10T00:00:00.000Z,E,603,Medellín,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5213,Ana,Martinez,CE,1000005212,1991-04-14T00:00:00.000Z,2024-03-16T00:00:00.000Z,P,540,CDMX,Buenos Aires,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5214,Ana,Hernandez,CE,1000005213,1998-08-20T00:00:00.000Z,2025-10-08T00:00:00.000Z,B,833,Buenos Aires,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
5215,Pedro,Martinez,CE,1000005214,2003-11-22T00:00:00.000Z,2024-11-15T00:00:00.000Z,P,544,Medellín,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
